date,platform,channel,account_name,campaign_id,campaign_name,adset_id,adset_name,ad_id,ad_name,creative_id,creative_name,landing_page,geo,device,currency,spend,impressions,reach,frequency,clicks,link_clicks,ctr,cpc,video_views,video_view_rate,completed_views,listen_starts,completed_listens,sessions,accounts_created,new_activated_users,conversion_value,source_file,source_grain,attribution_notes,data_confidence,notes
2025-12-31,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,174.3399999999997,12537,,,81,40,0.006461,2.1523,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2025-12-31,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2025-12-31,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,23,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-01,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,164.0800000000002,12421,,,87,37,0.007004,1.8860,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=1; comments=0; shares=0
2026-01-01,newsletter,newsletter,Aadit,0fd64c3e-a1fc-4e90-8631-df8b0120ed30,2 placements + social amplification: Aadit 2026-01-01,,,,,,,,,,USD,20000,,,,1400,,,14.2857,,,,,,,0,0,,activities + activity_uplifts,campaign,2 placements + social amplification activity; incremental = post-window minus baseline; attributed=0,LOW,channel=newsletter; status=live; tag=; source=sheets
2026-01-01,newsletter,newsletter,AI ready CMO,06690227-9b3c-4fa6-8a32-e3f826532799,Newsletter Ads: AI ready CMO 2026-01-01,,,,,,,,,,USD,500,,,,52,,,9.6154,,,,,,,0,0,,activities + activity_uplifts,campaign,Newsletter Ads activity; incremental = post-window minus baseline; attributed=0,LOW,channel=newsletter; status=live; tag=; source=sheets
2026-01-01,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-01,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,14,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-01,youtube,video,Feis World,aabecc42-bd31-4062-a8e9-6749bda1a06b,Dedicated video + article + newsletter: Feis World 2026-01-01,,,,,,,https://www.youtube.com/watch?v=6Dq2xjbMtzY,,,USD,3500,2961,,,0,,,,2961,,,,,,294,183,,activities + activity_uplifts,campaign,Dedicated video + article + newsletter activity; incremental = post-window minus baseline; attributed=294,HIGH,channel=youtube; status=live; tag=; source=sheets
2026-01-02,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,159.7799999999999,13630,,,105,42,0.007704,1.5217,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=1; comments=0; shares=0
2026-01-02,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-02,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,37,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-03,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,108.81,8962,,,62,16,0.006918,1.7550,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=1; comments=0; shares=0
2026-01-03,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-03,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,26,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-04,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,94.58000000000003,9793,,,59,17,0.006025,1.6031,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=1; comments=0; shares=0
2026-01-04,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-04,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,17,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-05,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,168.8099999999995,15441,,,107,20,0.006930,1.5777,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=1; comments=0; shares=0
2026-01-05,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-05,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,180,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-06,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,185.83,17281,,,115,27,0.006655,1.6159,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=3; comments=0; shares=0
2026-01-06,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-06,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,180,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-07,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,168.4299999999998,14595,,,93,29,0.006372,1.8111,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-01-07,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-07,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,180,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-08,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,153.6999999999998,11876,,,97,25,0.008168,1.5845,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=2; comments=0; shares=0
2026-01-08,newsletter,newsletter,Revenue Brew (Morning Brew),c8cdbfb2-46e7-4363-a6fa-1cbc9dd2df21,Presenting: Revenue Brew (Morning Brew) 2026-01-08,,,,,,,,,,USD,6000,,,,539,,,11.1317,,,,,,,21,23,,activities + activity_uplifts,campaign,Presenting activity; incremental = post-window minus baseline; attributed=21,LOW,channel=newsletter; status=live; tag=; source=sheets
2026-01-08,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-08,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,255,162,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-09,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,160.3799999999999,13324,,,62,17,0.004653,2.5868,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=1; comments=0; shares=0
2026-01-09,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-09,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,135,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-10,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,111.42,9249,,,51,24,0.005514,2.1847,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-01-10,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-10,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,21,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-11,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,101.29,8087,,,43,25,0.005317,2.3556,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-01-11,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-11,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,27,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-12,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,170.7700000000002,12594,,,60,28,0.004764,2.8462,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-01-12,newsletter,newsletter,Techscoop,535b561c-0849-40e3-8170-c060c410a0cc,Main ad: Techscoop 2026-01-12,,,,,,,,,,USD,400,,,,32,,,12.5000,,,,,,,45,32,,activities + activity_uplifts,campaign,Main ad activity; incremental = post-window minus baseline; attributed=16,LOW,channel=newsletter; status=live; tag=; source=sheets
2026-01-12,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-12,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,267,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-13,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,180.7600000137738,13496,,,86,44,0.006372,2.1019,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-01-13,newsletter,newsletter,Revenue Brew (Morning Brew),8b210a12-4e96-498d-a1c6-9670fee8ec1d,Presenting: Revenue Brew (Morning Brew) 2026-01-13,,,,,,,,,,USD,6000,,,,597,,,10.0503,,,,,,,65,42,,activities + activity_uplifts,campaign,Presenting activity; incremental = post-window minus baseline; attributed=34,MED,channel=newsletter; status=live; tag=; source=sheets
2026-01-13,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-13,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,244,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-14,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,170.8000000000005,13612,,,82,25,0.006024,2.0829,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=1; comments=0; shares=0
2026-01-14,newsletter,newsletter,Future Blueprint,8b17d5a9-a36d-4f92-9185-aed23b570f4f,Main ad: Future Blueprint 2026-01-14,,,,,,,,,,USD,3000,,,,217,,,13.8249,,,,,,,92,46,,activities + activity_uplifts,campaign,Main ad activity; incremental = post-window minus baseline; attributed=4,LOW,channel=newsletter; status=live; tag=; source=sheets
2026-01-14,newsletter,newsletter,Sitepoint,ab00c86e-446b-44a4-9fbe-0dd04b73d3d0,Main sponsor: Sitepoint 2026-01-14,,,,,,,,,,USD,1000,,,,693,,,1.4430,,,,,,,92,46,,activities + activity_uplifts,campaign,Main sponsor activity; incremental = post-window minus baseline; attributed=12,LOW,channel=newsletter; status=live; tag=; source=sheets
2026-01-14,newsletter,newsletter,The Deep View,8f3ba387-61af-4c16-91fd-b11060ef6daf,Secondary: The Deep View 2026-01-14,,,,,,,,,,USD,8100,,,,2025,,,4.0000,,,,,,,92,46,,activities + activity_uplifts,campaign,Secondary activity; incremental = post-window minus baseline; attributed=36,MED,channel=newsletter; status=live; tag=; source=sheets
2026-01-14,newsletter,newsletter,That startup guy,5a83e863-1708-4bc6-8c97-58bb166c5f8b,Takeover: That startup guy 2026-01-14,,,,,,,,,,USD,4000,,,,778,,,5.1414,,,,,,,92,46,,activities + activity_uplifts,campaign,Takeover activity; incremental = post-window minus baseline; attributed=14,LOW,channel=newsletter; status=live; tag=; source=sheets
2026-01-14,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-14,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,203,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-15,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,154.0099999999997,13736,,,90,35,0.006552,1.7112,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-01-15,newsletter,newsletter,No Desk,fbd7b49f-fcd1-47c4-a3f3-b0610109b060,Main ad: No Desk 2026-01-15,,,,,,,,,,USD,750,,,,84,,,8.9286,,,,,,,75,38,,activities + activity_uplifts,campaign,Main ad activity; incremental = post-window minus baseline; attributed=2,LOW,channel=newsletter; status=live; tag=; source=sheets
2026-01-15,newsletter,newsletter,Techscoop,b0d65445-f417-4891-ada6-7f0cef2a9c24,Main ad: Techscoop 2026-01-15,,,,,,,,,,USD,400,,,,32,,,12.5000,,,,,,,75,38,,activities + activity_uplifts,campaign,Main ad activity; incremental = post-window minus baseline; attributed=1,LOW,channel=newsletter; status=live; tag=; source=sheets
2026-01-15,newsletter,newsletter,The Deep View,ee22d857-e63c-4890-93ae-21fa6207fed9,Secondary: The Deep View 2026-01-15,,,,,,,,,,USD,7792,,,,1948,,,4.0000,,,,,,,75,38,,activities + activity_uplifts,campaign,Secondary activity; incremental = post-window minus baseline; attributed=36,MED,channel=newsletter; status=live; tag=; source=sheets
2026-01-15,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-15,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,876,331,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-16,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,161.4199999999998,13770,,,67,19,0.004866,2.4093,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=1; comments=0; shares=0
2026-01-16,newsletter,newsletter,Whats AI,a8b154e1-c84e-44f7-a368-e1b9afab2990,1 primary: Whats AI 2026-01-16,,,,,,,,,,USD,600,,,,25,,,24.0000,,,,,,,27,16,,activities + activity_uplifts,campaign,1 primary activity; incremental = post-window minus baseline; attributed=9,LOW,channel=newsletter; status=live; tag=; source=sheets
2026-01-16,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-16,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,487,251,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
2026-01-17,linkedin,paid_social,,urn:li:sponsoredCampaign:454715334,"Brand awareness - Dec 4, 2025",,,,,,,,,,USD,111.31,9214,,,57,28,0.006186,1.9528,,,,,,,,,,linkedin_ad_daily,campaign,LinkedIn Ads API; conversions use LinkedIn 30-day click-through window,high,conversions=0; reactions=0; comments=0; shares=0
2026-01-17,other,influencer,Growi UGC,,,,,,,,,,,,USD,,0,,,,,,,0,,,,,,,,,growi_daily_snapshots,daily_total,Growi UGC aggregate; no spend or conversion tracking,medium,likes=0; comments=0; shares=0; saves=0; posts=0; tiktok_views=0; ig_views=0
2026-01-17,other,product,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,28,,daily_metrics,daily_total,Product-level daily totals; not attributed to any campaign/platform,high,
